0.052422,0.000024
0.104467,0.000063
0.158476,0.000029
0.221476,-0.000096
0.274975,-0.000260
0.325475,-0.000458
0.387974,-0.000749
0.444474,-0.001049
0.494473,-0.001338
0.547972,-0.001669
0.600470,-0.002011
0.651470,-0.002357
0.705968,-0.002740
0.762466,-0.003149
0.813965,-0.003529
